id,stageIndex,stageIndexLastChangedAt,index,indexLastChangedAt,ended,endedLastChangedAt,start,startLastChangedAt,task,taskLastChangedAt,gameID,gameIDLastChangedAt,name,nameLastChangedAt,batchID,batchIDLastChangedAt
01HK5RKNC8M6BJ8NYTGZPB78EY,1,2024-01-02T13:57:37.215108-05:00,6,2024-01-02T13:57:37.160243-05:00,true,2024-01-02T13:58:05.549971-05:00,true,2024-01-02T13:57:58.273335-05:00,advertise2,2024-01-02T13:57:37.160243-05:00,01HK5RKBCVHSDPR8A9DGNDTVHT,2024-01-02T13:57:37.160243-05:00,Advertise,2024-01-02T13:57:37.160243-05:00,01HK5RKBCNYYJS87W34RQPHEKQ,2024-01-02T13:57:37.160243-05:00
01HK5RKNC8M6BJ8NYTHHCBGAB4,1,2024-01-02T13:57:37.216801-05:00,5,2024-01-02T13:57:37.160706-05:00,true,2024-01-02T13:57:58.26829-05:00,true,2024-01-02T13:57:56.605023-05:00,price2,2024-01-02T13:57:37.160706-05:00,01HK5RKBCVHSDPR8A9DGNDTVHT,2024-01-02T13:57:37.160706-05:00,Price,2024-01-02T13:57:37.160706-05:00,01HK5RKBCNYYJS87W34RQPHEKQ,2024-01-02T13:57:37.160706-05:00
01HK5RKNC95WJJP19RT6QMFZSF,1,2024-01-02T13:57:37.220245-05:00,7,2024-01-02T13:57:37.161067-05:00,true,2024-01-02T14:15:14.5657-05:00,true,2024-01-02T13:58:05.55693-05:00,results2,2024-01-02T13:57:37.161067-05:00,01HK5RKBCVHSDPR8A9DGNDTVHT,2024-01-02T13:57:37.161067-05:00,Results,2024-01-02T13:57:37.161067-05:00,01HK5RKBCNYYJS87W34RQPHEKQ,2024-01-02T13:57:37.161067-05:00
01HK5RKNC95WJJP19RTPPHBEST,1,2024-01-02T13:57:37.222883-05:00,8,2024-01-02T13:57:37.161381-05:00,true,2024-01-02T14:15:16.898392-05:00,true,2024-01-02T14:15:14.573284-05:00,quality3,2024-01-02T13:57:37.161381-05:00,01HK5RKBCVHSDPR8A9DGNDTVHT,2024-01-02T13:57:37.161381-05:00,Quality,2024-01-02T13:57:37.161381-05:00,01HK5RKBCNYYJS87W34RQPHEKQ,2024-01-02T13:57:37.161381-05:00
01HK5RKNC95WJJP19RV5QY1HBH,1,2024-01-02T13:57:37.224759-05:00,9,2024-01-02T13:57:37.161736-05:00,true,2024-01-02T14:15:18.681203-05:00,true,2024-01-02T14:15:16.907435-05:00,price3,2024-01-02T13:57:37.161736-05:00,01HK5RKBCVHSDPR8A9DGNDTVHT,2024-01-02T13:57:37.161736-05:00,Price,2024-01-02T13:57:37.161736-05:00,01HK5RKBCNYYJS87W34RQPHEKQ,2024-01-02T13:57:37.161736-05:00
01HK5RKNCA3J46MTQMGB2CW4VG,1,2024-01-02T13:57:37.227024-05:00,10,2024-01-02T13:57:37.162372-05:00,true,2024-01-02T14:17:16.923212-05:00,true,2024-01-02T14:15:18.688529-05:00,advertise3,2024-01-02T13:57:37.162372-05:00,01HK5RKBCVHSDPR8A9DGNDTVHT,2024-01-02T13:57:37.162372-05:00,Advertise,2024-01-02T13:57:37.162372-05:00,01HK5RKBCNYYJS87W34RQPHEKQ,2024-01-02T13:57:37.162372-05:00
01HK5RKNCBBGFCVZZVCVY3CKSQ,1,2024-01-02T13:57:37.230454-05:00,11,2024-01-02T13:57:37.163314-05:00,false,2024-01-02T13:57:37.163314-05:00,false,2024-01-02T13:57:37.163314-05:00,results3,2024-01-02T13:57:37.163314-05:00,01HK5RKBCVHSDPR8A9DGNDTVHT,2024-01-02T13:57:37.163314-05:00,Results,2024-01-02T13:57:37.163314-05:00,01HK5RKBCNYYJS87W34RQPHEKQ,2024-01-02T13:57:37.163314-05:00
01HK5RKNCBBGFCVZZVDC5WEB4Y,1,2024-01-02T13:57:37.234091-05:00,12,2024-01-02T13:57:37.163818-05:00,false,2024-01-02T13:57:37.163818-05:00,false,2024-01-02T13:57:37.163818-05:00,quality4,2024-01-02T13:57:37.163818-05:00,01HK5RKBCVHSDPR8A9DGNDTVHT,2024-01-02T13:57:37.163818-05:00,Quality,2024-01-02T13:57:37.163818-05:00,01HK5RKBCNYYJS87W34RQPHEKQ,2024-01-02T13:57:37.163818-05:00
01HK5RKNCCMWG1AZ728V2F06EF,1,2024-01-02T13:57:37.240075-05:00,13,2024-01-02T13:57:37.164114-05:00,false,2024-01-02T13:57:37.164114-05:00,false,2024-01-02T13:57:37.164114-05:00,price4,2024-01-02T13:57:37.164114-05:00,01HK5RKBCVHSDPR8A9DGNDTVHT,2024-01-02T13:57:37.164114-05:00,Price,2024-01-02T13:57:37.164114-05:00,01HK5RKBCNYYJS87W34RQPHEKQ,2024-01-02T13:57:37.164114-05:00
01HK5RKNCCMWG1AZ729BE6TY61,1,2024-01-02T13:57:37.244308-05:00,14,2024-01-02T13:57:37.164451-05:00,false,2024-01-02T13:57:37.164451-05:00,false,2024-01-02T13:57:37.164451-05:00,advertise4,2024-01-02T13:57:37.164451-05:00,01HK5RKBCVHSDPR8A9DGNDTVHT,2024-01-02T13:57:37.164451-05:00,Advertise,2024-01-02T13:57:37.164451-05:00,01HK5RKBCNYYJS87W34RQPHEKQ,2024-01-02T13:57:37.164451-05:00
01HK5RKNCCMWG1AZ729RH9NW1V,1,2024-01-02T13:57:37.242388-05:00,15,2024-01-02T13:57:37.164813-05:00,false,2024-01-02T13:57:37.164813-05:00,false,2024-01-02T13:57:37.164813-05:00,results4,2024-01-02T13:57:37.164813-05:00,01HK5RKBCVHSDPR8A9DGNDTVHT,2024-01-02T13:57:37.164813-05:00,Results,2024-01-02T13:57:37.164813-05:00,01HK5RKBCNYYJS87W34RQPHEKQ,2024-01-02T13:57:37.164813-05:00
01HK5SR6SDJ125QVPQV3QVX7W3,1,2024-01-02T14:17:34.69062-05:00,0,2024-01-02T14:17:34.637255-05:00,true,2024-01-02T14:17:47.259071-05:00,true,2024-01-02T14:17:34.747185-05:00,quality,2024-01-02T14:17:34.637255-05:00,01HK5SQT1E7VDAQ1R1AFQCHWG0,2024-01-02T14:17:34.637255-05:00,Quality,2024-01-02T14:17:34.637255-05:00,01HK5SQT19RF5GNJZFZADCJQY1,2024-01-02T14:17:34.637255-05:00
01HK5SR6SE0C3EA3HZDCG0JHE0,1,2024-01-02T14:17:34.682646-05:00,1,2024-01-02T14:17:34.638139-05:00,true,2024-01-02T14:17:53.982927-05:00,true,2024-01-02T14:17:47.264114-05:00,price,2024-01-02T14:17:34.638139-05:00,01HK5SQT1E7VDAQ1R1AFQCHWG0,2024-01-02T14:17:34.638139-05:00,Price,2024-01-02T14:17:34.638139-05:00,01HK5SQT19RF5GNJZFZADCJQY1,2024-01-02T14:17:34.638139-05:00
01HK5SR6SE0C3EA3HZDYCAPMCC,1,2024-01-02T14:17:34.715182-05:00,10,2024-01-02T14:17:34.638671-05:00,true,2024-01-02T14:35:14.226078-05:00,true,2024-01-02T14:35:09.892651-05:00,advertise3,2024-01-02T14:17:34.638671-05:00,01HK5SQT1E7VDAQ1R1AFQCHWG0,2024-01-02T14:17:34.638671-05:00,Advertise,2024-01-02T14:17:34.638671-05:00,01HK5SQT19RF5GNJZFZADCJQY1,2024-01-02T14:17:34.638671-05:00
01HK5SR6SF5VBATT17M9VGY65Z,1,2024-01-02T14:17:34.700068-05:00,2,2024-01-02T14:17:34.639198-05:00,true,2024-01-02T14:25:02.780628-05:00,true,2024-01-02T14:17:53.990333-05:00,advertise,2024-01-02T14:17:34.639198-05:00,01HK5SQT1E7VDAQ1R1AFQCHWG0,2024-01-02T14:17:34.639198-05:00,Advertise,2024-01-02T14:17:34.639198-05:00,01HK5SQT19RF5GNJZFZADCJQY1,2024-01-02T14:17:34.639198-05:00
01HK5SR6SF5VBATT17MV09VBRS,1,2024-01-02T14:17:34.696334-05:00,3,2024-01-02T14:17:34.639669-05:00,true,2024-01-02T14:32:55.137776-05:00,true,2024-01-02T14:25:02.787317-05:00,results,2024-01-02T14:17:34.639669-05:00,01HK5SQT1E7VDAQ1R1AFQCHWG0,2024-01-02T14:17:34.639669-05:00,Results,2024-01-02T14:17:34.639669-05:00,01HK5SQT19RF5GNJZFZADCJQY1,2024-01-02T14:17:34.639669-05:00
01HK5SR6SGY75AW4B7R1YZFHQA,1,2024-01-02T14:17:34.707174-05:00,4,2024-01-02T14:17:34.64011-05:00,true,2024-01-02T14:32:56.737778-05:00,true,2024-01-02T14:32:55.144272-05:00,quality2,2024-01-02T14:17:34.64011-05:00,01HK5SQT1E7VDAQ1R1AFQCHWG0,2024-01-02T14:17:34.64011-05:00,Quality,2024-01-02T14:17:34.64011-05:00,01HK5SQT19RF5GNJZFZADCJQY1,2024-01-02T14:17:34.64011-05:00
01HK5SR6SGY75AW4B7RFM1VAFF,1,2024-01-02T14:17:34.704608-05:00,5,2024-01-02T14:17:34.640619-05:00,true,2024-01-02T14:32:59.076768-05:00,true,2024-01-02T14:32:56.743296-05:00,price2,2024-01-02T14:17:34.640619-05:00,01HK5SQT1E7VDAQ1R1AFQCHWG0,2024-01-02T14:17:34.640619-05:00,Price,2024-01-02T14:17:34.640619-05:00,01HK5SQT19RF5GNJZFZADCJQY1,2024-01-02T14:17:34.640619-05:00
01HK5SR6SH8FXJT511Z45YNYDD,1,2024-01-02T14:17:34.710626-05:00,6,2024-01-02T14:17:34.641048-05:00,true,2024-01-02T14:33:11.819723-05:00,true,2024-01-02T14:32:59.08438-05:00,advertise2,2024-01-02T14:17:34.641048-05:00,01HK5SQT1E7VDAQ1R1AFQCHWG0,2024-01-02T14:17:34.641048-05:00,Advertise,2024-01-02T14:17:34.641048-05:00,01HK5SQT19RF5GNJZFZADCJQY1,2024-01-02T14:17:34.641048-05:00
01HK5SR6SH8FXJT511ZSSESXTW,1,2024-01-02T14:17:34.718918-05:00,7,2024-01-02T14:17:34.64142-05:00,true,2024-01-02T14:33:56.182462-05:00,true,2024-01-02T14:33:11.827475-05:00,results2,2024-01-02T14:17:34.64142-05:00,01HK5SQT1E7VDAQ1R1AFQCHWG0,2024-01-02T14:17:34.64142-05:00,Results,2024-01-02T14:17:34.64142-05:00,01HK5SQT19RF5GNJZFZADCJQY1,2024-01-02T14:17:34.64142-05:00
01HK5SR6SH8FXJT5120DZTQQPF,1,2024-01-02T14:17:34.717664-05:00,8,2024-01-02T14:17:34.641862-05:00,true,2024-01-02T14:35:07.679995-05:00,true,2024-01-02T14:33:56.19099-05:00,quality3,2024-01-02T14:17:34.641862-05:00,01HK5SQT1E7VDAQ1R1AFQCHWG0,2024-01-02T14:17:34.641862-05:00,Quality,2024-01-02T14:17:34.641862-05:00,01HK5SQT19RF5GNJZFZADCJQY1,2024-01-02T14:17:34.641862-05:00
01HK5SR6SJ6YNHXWFD2HJ2AHAB,1,2024-01-02T14:17:34.719793-05:00,9,2024-01-02T14:17:34.642445-05:00,true,2024-01-02T14:35:09.887101-05:00,true,2024-01-02T14:35:07.685472-05:00,price3,2024-01-02T14:17:34.642445-05:00,01HK5SQT1E7VDAQ1R1AFQCHWG0,2024-01-02T14:17:34.642445-05:00,Price,2024-01-02T14:17:34.642445-05:00,01HK5SQT19RF5GNJZFZADCJQY1,2024-01-02T14:17:34.642445-05:00
01HK5SR6SJ6YNHXWFD32BYDK8A,1,2024-01-02T14:17:34.723765-05:00,11,2024-01-02T14:17:34.642829-05:00,true,2024-01-02T14:35:20.442739-05:00,true,2024-01-02T14:35:14.232149-05:00,results3,2024-01-02T14:17:34.642829-05:00,01HK5SQT1E7VDAQ1R1AFQCHWG0,2024-01-02T14:17:34.642829-05:00,Results,2024-01-02T14:17:34.642829-05:00,01HK5SQT19RF5GNJZFZADCJQY1,2024-01-02T14:17:34.642829-05:00
01HK5SR6SK9PXSKM9ABVEH6SVD,1,2024-01-02T14:17:34.721542-05:00,12,2024-01-02T14:17:34.643311-05:00,true,2024-01-02T14:35:22.935012-05:00,true,2024-01-02T14:35:20.448093-05:00,quality4,2024-01-02T14:17:34.643311-05:00,01HK5SQT1E7VDAQ1R1AFQCHWG0,2024-01-02T14:17:34.643311-05:00,Quality,2024-01-02T14:17:34.643311-05:00,01HK5SQT19RF5GNJZFZADCJQY1,2024-01-02T14:17:34.643311-05:00
01HK5SR6SK9PXSKM9ACC4DF4F1,1,2024-01-02T14:17:34.725841-05:00,13,2024-01-02T14:17:34.643677-05:00,true,2024-01-02T14:35:24.309174-05:00,true,2024-01-02T14:35:22.939507-05:00,price4,2024-01-02T14:17:34.643677-05:00,01HK5SQT1E7VDAQ1R1AFQCHWG0,2024-01-02T14:17:34.643677-05:00,Price,2024-01-02T14:17:34.643677-05:00,01HK5SQT19RF5GNJZFZADCJQY1,2024-01-02T14:17:34.643677-05:00
01HK5SR6SM71427P1VKECHVH5B,1,2024-01-02T14:17:34.729888-05:00,14,2024-01-02T14:17:34.644071-05:00,true,2024-01-02T14:35:26.885979-05:00,true,2024-01-02T14:35:24.314401-05:00,advertise4,2024-01-02T14:17:34.644071-05:00,01HK5SQT1E7VDAQ1R1AFQCHWG0,2024-01-02T14:17:34.644071-05:00,Advertise,2024-01-02T14:17:34.644071-05:00,01HK5SQT19RF5GNJZFZADCJQY1,2024-01-02T14:17:34.644071-05:00
01HK5SR6SM71427P1VKS1FBZY6,1,2024-01-02T14:17:34.744825-05:00,15,2024-01-02T14:17:34.644568-05:00,true,2024-01-02T14:35:30.006876-05:00,true,2024-01-02T14:35:26.892989-05:00,results4,2024-01-02T14:17:34.644568-05:00,01HK5SQT1E7VDAQ1R1AFQCHWG0,2024-01-02T14:17:34.644568-05:00,Results,2024-01-02T14:17:34.644568-05:00,01HK5SQT19RF5GNJZFZADCJQY1,2024-01-02T14:17:34.644568-05:00
01HK5TSKMZPXCX6H5CCY218RFQ,1,2024-01-02T14:35:49.181601-05:00,0,2024-01-02T14:35:49.151321-05:00,true,2024-01-02T14:35:51.933589-05:00,true,2024-01-02T14:35:49.244808-05:00,quality,2024-01-02T14:35:49.151321-05:00,01HK5TSFN8T9603N90F5D3NJV8,2024-01-02T14:35:49.151321-05:00,Quality,2024-01-02T14:35:49.151321-05:00,01HK5TSFN35RPY76222A2G1Z0V,2024-01-02T14:35:49.151321-05:00
01HK5TSKN0F27GYEDNH8J1DBDH,1,2024-01-02T14:35:49.223031-05:00,9,2024-01-02T14:35:49.152159-05:00,false,2024-01-02T14:35:49.152159-05:00,false,2024-01-02T14:35:49.152159-05:00,price3,2024-01-02T14:35:49.152159-05:00,01HK5TSFN8T9603N90F5D3NJV8,2024-01-02T14:35:49.152159-05:00,Price,2024-01-02T14:35:49.152159-05:00,01HK5TSFN35RPY76222A2G1Z0V,2024-01-02T14:35:49.152159-05:00
01HK5TSKN0F27GYEDNHQM6HPWC,1,2024-01-02T14:35:49.183814-05:00,1,2024-01-02T14:35:49.152527-05:00,true,2024-01-02T14:35:53.076584-05:00,true,2024-01-02T14:35:51.938133-05:00,price,2024-01-02T14:35:49.152527-05:00,01HK5TSFN8T9603N90F5D3NJV8,2024-01-02T14:35:49.152527-05:00,Price,2024-01-02T14:35:49.152527-05:00,01HK5TSFN35RPY76222A2G1Z0V,2024-01-02T14:35:49.152527-05:00
01HK5TSKN0F27GYEDNJBE4ZWEA,1,2024-01-02T14:35:49.231004-05:00,11,2024-01-02T14:35:49.152955-05:00,false,2024-01-02T14:35:49.152955-05:00,false,2024-01-02T14:35:49.152955-05:00,results3,2024-01-02T14:35:49.152955-05:00,01HK5TSFN8T9603N90F5D3NJV8,2024-01-02T14:35:49.152955-05:00,Results,2024-01-02T14:35:49.152955-05:00,01HK5TSFN35RPY76222A2G1Z0V,2024-01-02T14:35:49.152955-05:00
01HK5TSKN1MS43WYGKVZXC3G13,1,2024-01-02T14:35:49.200366-05:00,2,2024-01-02T14:35:49.153457-05:00,true,2024-01-02T14:35:58.234463-05:00,true,2024-01-02T14:35:53.082449-05:00,advertise,2024-01-02T14:35:49.153457-05:00,01HK5TSFN8T9603N90F5D3NJV8,2024-01-02T14:35:49.153457-05:00,Advertise,2024-01-02T14:35:49.153457-05:00,01HK5TSFN35RPY76222A2G1Z0V,2024-01-02T14:35:49.153457-05:00
01HK5TSKN1MS43WYGKWFFDGQR1,1,2024-01-02T14:35:49.20646-05:00,3,2024-01-02T14:35:49.153824-05:00,true,2024-01-02T14:36:02.003373-05:00,true,2024-01-02T14:35:58.242395-05:00,results,2024-01-02T14:35:49.153824-05:00,01HK5TSFN8T9603N90F5D3NJV8,2024-01-02T14:35:49.153824-05:00,Results,2024-01-02T14:35:49.153824-05:00,01HK5TSFN35RPY76222A2G1Z0V,2024-01-02T14:35:49.153824-05:00
01HK5TSKN2MAANATG1CFVXEJXR,1,2024-01-02T14:35:49.209589-05:00,4,2024-01-02T14:35:49.15419-05:00,true,2024-01-02T14:36:03.631662-05:00,true,2024-01-02T14:36:02.008595-05:00,quality2,2024-01-02T14:35:49.15419-05:00,01HK5TSFN8T9603N90F5D3NJV8,2024-01-02T14:35:49.15419-05:00,Quality,2024-01-02T14:35:49.15419-05:00,01HK5TSFN35RPY76222A2G1Z0V,2024-01-02T14:35:49.15419-05:00
01HK5TSKN2MAANATG1D0XWFCVQ,1,2024-01-02T14:35:49.212779-05:00,5,2024-01-02T14:35:49.154572-05:00,true,2024-01-02T14:36:04.992468-05:00,true,2024-01-02T14:36:03.63661-05:00,price2,2024-01-02T14:35:49.154572-05:00,01HK5TSFN8T9603N90F5D3NJV8,2024-01-02T14:35:49.154572-05:00,Price,2024-01-02T14:35:49.154572-05:00,01HK5TSFN35RPY76222A2G1Z0V,2024-01-02T14:35:49.154572-05:00
01HK5TSKN33NWD21NQPB3TJCKT,1,2024-01-02T14:35:49.215295-05:00,6,2024-01-02T14:35:49.155045-05:00,true,2024-01-02T14:36:08.178319-05:00,true,2024-01-02T14:36:04.999804-05:00,advertise2,2024-01-02T14:35:49.155045-05:00,01HK5TSFN8T9603N90F5D3NJV8,2024-01-02T14:35:49.155045-05:00,Advertise,2024-01-02T14:35:49.155045-05:00,01HK5TSFN35RPY76222A2G1Z0V,2024-01-02T14:35:49.155045-05:00
01HK5TSKN33NWD21NQPRZZZG27,1,2024-01-02T14:35:49.221918-05:00,7,2024-01-02T14:35:49.155586-05:00,false,2024-01-02T14:35:49.155586-05:00,true,2024-01-02T14:36:08.184471-05:00,results2,2024-01-02T14:35:49.155586-05:00,01HK5TSFN8T9603N90F5D3NJV8,2024-01-02T14:35:49.155586-05:00,Results,2024-01-02T14:35:49.155586-05:00,01HK5TSFN35RPY76222A2G1Z0V,2024-01-02T14:35:49.155586-05:00
01HK5TSKN33NWD21NQQ97R0FGK,1,2024-01-02T14:35:49.22733-05:00,8,2024-01-02T14:35:49.155997-05:00,false,2024-01-02T14:35:49.155997-05:00,false,2024-01-02T14:35:49.155997-05:00,quality3,2024-01-02T14:35:49.155997-05:00,01HK5TSFN8T9603N90F5D3NJV8,2024-01-02T14:35:49.155997-05:00,Quality,2024-01-02T14:35:49.155997-05:00,01HK5TSFN35RPY76222A2G1Z0V,2024-01-02T14:35:49.155997-05:00
01HK5TSKN4ZG3V7QBD7EKXHJKW,1,2024-01-02T14:35:49.232954-05:00,10,2024-01-02T14:35:49.15644-05:00,false,2024-01-02T14:35:49.15644-05:00,false,2024-01-02T14:35:49.15644-05:00,advertise3,2024-01-02T14:35:49.15644-05:00,01HK5TSFN8T9603N90F5D3NJV8,2024-01-02T14:35:49.15644-05:00,Advertise,2024-01-02T14:35:49.15644-05:00,01HK5TSFN35RPY76222A2G1Z0V,2024-01-02T14:35:49.15644-05:00
01HK5TSKN4ZG3V7QBD7SP1FW6N,1,2024-01-02T14:35:49.235266-05:00,12,2024-01-02T14:35:49.156929-05:00,false,2024-01-02T14:35:49.156929-05:00,false,2024-01-02T14:35:49.156929-05:00,quality4,2024-01-02T14:35:49.156929-05:00,01HK5TSFN8T9603N90F5D3NJV8,2024-01-02T14:35:49.156929-05:00,Quality,2024-01-02T14:35:49.156929-05:00,01HK5TSFN35RPY76222A2G1Z0V,2024-01-02T14:35:49.156929-05:00
01HK5TSKN5W2P2CAE1GZFDPE89,1,2024-01-02T14:35:49.238615-05:00,13,2024-01-02T14:35:49.157341-05:00,false,2024-01-02T14:35:49.157341-05:00,false,2024-01-02T14:35:49.157341-05:00,price4,2024-01-02T14:35:49.157341-05:00,01HK5TSFN8T9603N90F5D3NJV8,2024-01-02T14:35:49.157341-05:00,Price,2024-01-02T14:35:49.157341-05:00,01HK5TSFN35RPY76222A2G1Z0V,2024-01-02T14:35:49.157341-05:00
01HK5TSKN5W2P2CAE1HEZ2SH86,1,2024-01-02T14:35:49.2371-05:00,14,2024-01-02T14:35:49.157793-05:00,false,2024-01-02T14:35:49.157793-05:00,false,2024-01-02T14:35:49.157793-05:00,advertise4,2024-01-02T14:35:49.157793-05:00,01HK5TSFN8T9603N90F5D3NJV8,2024-01-02T14:35:49.157793-05:00,Advertise,2024-01-02T14:35:49.157793-05:00,01HK5TSFN35RPY76222A2G1Z0V,2024-01-02T14:35:49.157793-05:00
01HK5TSKN6HXMRY2Y85N1162C3,1,2024-01-02T14:35:49.240937-05:00,15,2024-01-02T14:35:49.158202-05:00,false,2024-01-02T14:35:49.158202-05:00,false,2024-01-02T14:35:49.158202-05:00,results4,2024-01-02T14:35:49.158202-05:00,01HK5TSFN8T9603N90F5D3NJV8,2024-01-02T14:35:49.158202-05:00,Results,2024-01-02T14:35:49.158202-05:00,01HK5TSFN35RPY76222A2G1Z0V,2024-01-02T14:35:49.158202-05:00
01HK5TX6F2GT2XMMRJYFC3M93G,1,2024-01-02T14:37:46.756993-05:00,0,2024-01-02T14:37:46.72246-05:00,true,2024-01-02T14:37:50.068122-05:00,true,2024-01-02T14:37:46.811416-05:00,quality,2024-01-02T14:37:46.72246-05:00,01HK5TVQPNPNMQQEBVH0D11WYB,2024-01-02T14:37:46.72246-05:00,Quality,2024-01-02T14:37:46.72246-05:00,01HK5TVQPGY0MRYP060PJ6C4ZC,2024-01-02T14:37:46.72246-05:00
01HK5TX6F3Y4ETFFTMJG20B957,1,2024-01-02T14:37:46.770474-05:00,9,2024-01-02T14:37:46.72339-05:00,false,2024-01-02T14:37:46.72339-05:00,false,2024-01-02T14:37:46.72339-05:00,price3,2024-01-02T14:37:46.72339-05:00,01HK5TVQPNPNMQQEBVH0D11WYB,2024-01-02T14:37:46.72339-05:00,Price,2024-01-02T14:37:46.72339-05:00,01HK5TVQPGY0MRYP060PJ6C4ZC,2024-01-02T14:37:46.72339-05:00
01HK5TX6F3Y4ETFFTMJZZFDE0K,1,2024-01-02T14:37:46.782148-05:00,12,2024-01-02T14:37:46.723919-05:00,false,2024-01-02T14:37:46.723919-05:00,false,2024-01-02T14:37:46.723919-05:00,quality4,2024-01-02T14:37:46.723919-05:00,01HK5TVQPNPNMQQEBVH0D11WYB,2024-01-02T14:37:46.723919-05:00,Quality,2024-01-02T14:37:46.723919-05:00,01HK5TVQPGY0MRYP060PJ6C4ZC,2024-01-02T14:37:46.723919-05:00
01HK5TX6F4FCAR33HNP9Q69FBT,1,2024-01-02T14:37:46.760241-05:00,1,2024-01-02T14:37:46.724409-05:00,true,2024-01-02T14:37:51.278836-05:00,true,2024-01-02T14:37:50.074441-05:00,price,2024-01-02T14:37:46.724409-05:00,01HK5TVQPNPNMQQEBVH0D11WYB,2024-01-02T14:37:46.724409-05:00,Price,2024-01-02T14:37:46.724409-05:00,01HK5TVQPGY0MRYP060PJ6C4ZC,2024-01-02T14:37:46.724409-05:00
01HK5TX6F4FCAR33HNPWFPX3W1,1,2024-01-02T14:37:46.763744-05:00,2,2024-01-02T14:37:46.724963-05:00,true,2024-01-02T14:37:54.427729-05:00,true,2024-01-02T14:37:51.283982-05:00,advertise,2024-01-02T14:37:46.724963-05:00,01HK5TVQPNPNMQQEBVH0D11WYB,2024-01-02T14:37:46.724963-05:00,Advertise,2024-01-02T14:37:46.724963-05:00,01HK5TVQPGY0MRYP060PJ6C4ZC,2024-01-02T14:37:46.724963-05:00
01HK5TX6F5980BKC2GHW98MTJD,1,2024-01-02T14:37:46.768597-05:00,3,2024-01-02T14:37:46.7255-05:00,true,2024-01-02T14:38:08.714601-05:00,true,2024-01-02T14:37:54.441141-05:00,results,2024-01-02T14:37:46.7255-05:00,01HK5TVQPNPNMQQEBVH0D11WYB,2024-01-02T14:37:46.7255-05:00,Results,2024-01-02T14:37:46.7255-05:00,01HK5TVQPGY0MRYP060PJ6C4ZC,2024-01-02T14:37:46.7255-05:00
01HK5TX6F6Z3ZPN0E8FSNAG8XA,1,2024-01-02T14:37:46.777781-05:00,4,2024-01-02T14:37:46.726047-05:00,false,2024-01-02T14:37:46.726047-05:00,false,2024-01-02T14:37:46.726047-05:00,quality2,2024-01-02T14:37:46.726047-05:00,01HK5TVQPNPNMQQEBVH0D11WYB,2024-01-02T14:37:46.726047-05:00,Quality,2024-01-02T14:37:46.726047-05:00,01HK5TVQPGY0MRYP060PJ6C4ZC,2024-01-02T14:37:46.726047-05:00
01HK5TX6F6Z3ZPN0E8GB6YNGAX,1,2024-01-02T14:37:46.782148-05:00,5,2024-01-02T14:37:46.726617-05:00,false,2024-01-02T14:37:46.726617-05:00,false,2024-01-02T14:37:46.726617-05:00,price2,2024-01-02T14:37:46.726617-05:00,01HK5TVQPNPNMQQEBVH0D11WYB,2024-01-02T14:37:46.726617-05:00,Price,2024-01-02T14:37:46.726617-05:00,01HK5TVQPGY0MRYP060PJ6C4ZC,2024-01-02T14:37:46.726617-05:00
01HK5TX6F72W653CS4F6JY5EKV,1,2024-01-02T14:37:46.784811-05:00,6,2024-01-02T14:37:46.727176-05:00,false,2024-01-02T14:37:46.727176-05:00,false,2024-01-02T14:37:46.727176-05:00,advertise2,2024-01-02T14:37:46.727176-05:00,01HK5TVQPNPNMQQEBVH0D11WYB,2024-01-02T14:37:46.727176-05:00,Advertise,2024-01-02T14:37:46.727176-05:00,01HK5TVQPGY0MRYP060PJ6C4ZC,2024-01-02T14:37:46.727176-05:00
01HK5TX6F72W653CS4FPD5KHYY,1,2024-01-02T14:37:46.786716-05:00,7,2024-01-02T14:37:46.727711-05:00,false,2024-01-02T14:37:46.727711-05:00,false,2024-01-02T14:37:46.727711-05:00,results2,2024-01-02T14:37:46.727711-05:00,01HK5TVQPNPNMQQEBVH0D11WYB,2024-01-02T14:37:46.727711-05:00,Results,2024-01-02T14:37:46.727711-05:00,01HK5TVQPGY0MRYP060PJ6C4ZC,2024-01-02T14:37:46.727711-05:00
01HK5TX6F86RQ8P2SZFT2VQN3N,1,2024-01-02T14:37:46.788891-05:00,8,2024-01-02T14:37:46.728233-05:00,false,2024-01-02T14:37:46.728233-05:00,false,2024-01-02T14:37:46.728233-05:00,quality3,2024-01-02T14:37:46.728233-05:00,01HK5TVQPNPNMQQEBVH0D11WYB,2024-01-02T14:37:46.728233-05:00,Quality,2024-01-02T14:37:46.728233-05:00,01HK5TVQPGY0MRYP060PJ6C4ZC,2024-01-02T14:37:46.728233-05:00
01HK5TX6F86RQ8P2SZG911X8X7,1,2024-01-02T14:37:46.790954-05:00,10,2024-01-02T14:37:46.728776-05:00,false,2024-01-02T14:37:46.728776-05:00,false,2024-01-02T14:37:46.728776-05:00,advertise3,2024-01-02T14:37:46.728776-05:00,01HK5TVQPNPNMQQEBVH0D11WYB,2024-01-02T14:37:46.728776-05:00,Advertise,2024-01-02T14:37:46.728776-05:00,01HK5TVQPGY0MRYP060PJ6C4ZC,2024-01-02T14:37:46.728776-05:00
